"start","tracker_item_id","priority","open_date","close_date","summary","details","submitted_by","last_modified_date","last_modified_by"
"===",5645,3,"2015-02-08 05:11:31+00","2015-03-11 04:29:19+00","Follow up on #3600  Change ImagingStudy.series.bodySite to choice of codeableConcept|reference(BodySite)","<p>
Follow up on #3600  Change ImagingStudy.series.bodySite to choice of codeableConcept|reference(BodySite)</p>

<p>
 </p>
",2711,"2015-03-11 14:20:30+00",1078
"===",5646,3,"2015-02-08 14:44:50+00","2015-02-25 10:42:40+00","DocumentReference.policyManager - evaluate if this is within the 80%","<p>
As is already indicated in the TODO portion of the FHIR specification spreadsheet on DocumentReference, there is a question on if policyManager element is sufficiently defined and within the 80% FHIR principle.</p>

<p>
This does not exist in XDS, so from IHE perspective this would not be 80%.</p>

<p>
Seems the functionality could be managed through Provenance.policy in a more consistant way.</p>

<p>
Recommend to remove.</p>
",1078,"2015-02-25 10:42:40+00",1078
"===",5647,1,"2015-02-08 15:00:55+00","2015-03-17 01:51:10+00","DocumentReference needs a method for carrying the XDS DocumentEntry.referenceIdList","<p>
XDS, since we originally harmonized XDS with FHIR, has added a new element referenceIdList. This is also a queryable element.</p>

<p>
This list contains zero or more Identifiers. These Identifiers may be internal or external identifiers, e.g., Identifiers may be Accession Numbers, Order Numbers, Referral Request Identifiers, XDS Workflow Instance Identifiers, etc. The referenceIdList contains Identifiers CXi encoded, as specified in Table 4.2.3.1.7-2.</p>

<p>
XDS Document Registry Actors supporting the ReferenceId Option shall preserve this value. When the ReferenceId Option is not declared, the Document Registry shall handle this extra metadata according to the historic rules outlined in Section 4.2.3.1.6 “Extra Metadata Elements”.</p>
",1078,"2015-03-17 01:51:10+00",1078
"===",5648,3,"2015-02-08 15:18:07+00","2015-02-25 10:43:53+00","DocumentManifest.confidentiality should be evaluated for 80% and usefulness in light of the Base Resource security tags","<p>
DocumentManifest.confidentiality exists today. It is not supported by XDS SubmissionSet, as the element doesn't exist there. So the question is if this is an 80% need.</p>

<p>
Further the element is 0..1; and thus not suficient to hold HCS.</p>

<p>
Most important is that the Base Resource Definition has a mechanism to carry all of the HCS security tags so it is unclear how that would work with DocumentManifest.confidentiality.</p>

<p>
Recommend removal of DocumentManifest.confidentiality.</p>
",1078,"2015-02-25 10:43:53+00",1078
"===",5649,3,"2015-02-08 15:23:16+00","2015-02-25 10:34:44+00","DocumentManifest.supercedes evaluate for use especially in light of normal FHIR resource versioning","<p>
There exists in DocumentManifest.supercedes. This is not well described. This does not exist in XDS, as SubmissionSets are not 'replaced'.</p>

<p>
Most confusing is how this would be used in light of normal FHIR resource versioning.</p>

<p>
Recommend removal.</p>
",1078,"2015-02-25 10:34:44+00",1078
"===",5650,3,"2015-02-08 15:33:48+00","","Use List resource to support XDS folders","<p>
The List resource seems to carry all the critical characteristics needed for and XDS folder, as is needed in the IHE MHD profile. Add XDS mapping, and identify where XDS Folder.comments and Folder.title would go.</p>
",1078,"2015-03-04 05:31:49+00",1078
"===",5651,3,"2015-02-08 22:35:06+00","","Naming of sub-elements in occurredFollowing and dueTo should be consistement","<p>
4 sub-elements in the Condition resource have a similar structure: evidence, location, dueTo and occuredFollowing. The first property of these elements specifies a codeable concept describing the element. For evidence and location, the property is named ""code"". For dueTo and occurredFollowing, the name of the property is ""codeableConcept"". Generally, it is not good design to name a property after its type. I propose changing the name of thie properties in dueTo and occurredFollowing from ""codeableConcept"" to ""code"". Or better, to give each of these properties a more descriptive name. </p>
",2777,"2015-03-12 05:40:39+00",105
"===",5652,3,"2015-02-09 06:04:02+00","","Be specific that JSON format must be UTF-8 just like XML","<p>
At present, we say, concerning XML: </p>

<p>
XML resources SHALL be exchanged using UTF-8 encoding</p>

<p>
We should make the same statement concerning JSON.</p>
",150,"2015-03-12 05:53:32+00",414
"===",5653,3,"2015-02-09 06:12:14+00","2015-03-14 03:28:22+00","Clarify definition of decimal data type","<p>
Some problems with the definition of decimal:</p>

<p>
- the domain is not rational numbers. it's decimal numbers. The definition needs to be adjusted to as near to ""decimal numbers"" as will beat Lloyd's tautology reflexes</p>

<p>
- in XSD 1.1, decimal is split into 2 parts, with and without precision. Plain decimal is without precision. In FHIR, we simply impose precision over the top, but in XSD 1.1, we would use precisionDecimal. We should explain this</p>

<p>
- clearer langauge around the prohibition of exponents</p>
",150,"2015-03-14 03:28:22+00",150
"===",5654,3,"2015-02-09 06:14:02+00","","Should integer allow negative numbers","<p>
Nowhere wwhere we use integer should allow negative numbers. In fact, where would you use it like that? should integer be constained to positive numbers and 0?</p>
",150,"2015-03-20 00:02:46+00",105
"===",5656,3,"2015-02-09 18:24:41+00","2015-03-16 03:53:32+00","Extension, Type, Element, and Base classes in FHIR Java Ref Imp do NOT extend Object.equals() and cannot be compared","<p>
If trying to compare elements and profiles using FHIR java reference implementation, you cannot use equals() to compare many of the instances nor add to Set collection, compare, etc. without creating series of helper methods.</p>

<p>
ElementDefinitionMappingComponent, Extension, Type, Element, and Base each don't extend Object.equals() or Object.hashCode() so a comparison must manually check all the possible member fields of those classes. Some sub-classes (e.g. <em>PrimitiveType)</em> extend Object.equals() so client applications and tools may need to keep track of which classes do and do not extend equals().</p>

<p>
Recommend to add <em>equals()</em> and<em> hashCode()</em> methods to base classes either org.hl7.fhir.instance.model .Base or org.hl7.fhir.instance.model.Element and override in sub-classes as needed.</p>

<p>
Following is just an example and probably overkill since many of the member fields are not needed to test for uniqueness/equality between two instances of the same class.</p>

<p>
    /* (non-Javadoc)<br />
     * @see java.lang.Object#equals(java.lang.Object)<br />
     */<br />
    @Override<br />
    public boolean equals(Object obj) {<br />
        return EqualsBuilder.reflectionEquals(this, obj);<br />
    }</p>

<p>
    /* (non-Javadoc)<br />
     * @see java.lang.Object#hashCode()<br />
     */<br />
    @Override<br />
    public int hashCode() {<br />
        return HashCodeBuilder.reflectionHashCode(this);<br />
    }</p>
",2976,"2015-03-16 03:53:32+00",150
"===",5658,3,"2015-02-10 03:42:28+00","2015-02-25 17:04:18+00","Update the ASTM signature purpose with definitions from the ASTM specification","<p>
The vocabulary from ASTM 1762 doesn't include the definitions of the terms from the ASTM specification. Thus it is not clear which value to use for which purpose. The short name is not clear.</p>

<p>
From ASTM 1762 section 8.2.2</p>

<p>
Author’s Signature</p>

<p>
—the signature of the primary or sole author of a health information document. There can be only one primary author of a health information document.</p>

<p>
Coauthor’s Signature</p>

<p>
—the signature of a health information document coauthor. There can be multiple coauthors of a health information document.</p>

<p>
Co-participant’s Signature</p>

<p>
—the signature of an individual who is a participant in the health information document but is not an author or coauthor. (Example a surgeon who is required by institutional, regulatory, or legal rules to sign an operative report, but who was not involved in the authorship of that report.)</p>

<p>
Transcriptionist/Recorder Signature</p>

<p>
—the signature of an individual who has transcribed a dictated document or recorded written text into a digital machine readable format.</p>

<p>
Verification Signature</p>

<p>
—a signature verifying the information contained in a document. (Example a physician is required to countersign a verbal order that has previously been recorded in the medical record by a registered nurse who has carried out the verbal order.)</p>

<p>
Validation Signature</p>

<p>
—a signature validating a health information document for inclusion in the patient record. (Example a medical student or resident is credentialed to perform history or physical examinations and to write progress notes. The attending physician signs the history and physical examination to validate the entry for inclusion in the patient’s medical record.)</p>

<p>
Consent Signature</p>

<p>
—the signature of an individual consenting to what is described in a health information document.</p>

<p>
Signature Witness Signature</p>

<p>
—the signature of a witness to any other signature.</p>

<p>
Event Witness Signature</p>

<p>
—the signature of a witness to an event. (Example the witness has observed a procedure and is attesting to this fact.)</p>

<p>
Identity Witness Signature</p>

<p>
—the signature of an individual who has witnessed another individual who is known to them signing a document. (Example the identity witness is a notary public.)</p>

<p>
Consent Witness Signature</p>

<p>
—the signature of an individual who has witnessed the health care provider counselling a patient.</p>

<p>
Interpreter Signature</p>

<p>
—the signature of an individual who has translated health care information during an event or the obtaining of consent to a treatment.</p>

<p>
Review Signature</p>

<p>
— the signature of a person, device, or algorithm that has reviewed or filtered data for inclusion into the patient record. ( Examples: (1) a medical records clerk who scans a document for inclusion in the medical record, enters header information, or catalogues and classifies the data, or a combination thereof; (2) a gateway that receives data from another computer system and interprets that data or changes its format, or both, before entering it into the patient record.)</p>

<p>
Source Signature</p>

<p>
— the signature of an automated data source. (Examples: (1) the signature for an image that is generated by a device for inclusion in the patient record; (2) the signature for an ECG derived by an ECG system for inclusion in the patient record; (3) the data from a biomedical monitoring device or system that is for inclusion in the patient record.)</p>

<p>
Addendum Signature</p>

<p>
—the signature on a new amended document of an individual who has corrected, edited, or amended an original health information document. An addendum signature can either be a signature type or a signature sub-type (see 8.1). Any document with an addendum signature shall have a companion document that is the original document with its original, unaltered content, and original signatures. The original document shall be referenced via an attribute in the new document, which contains, for example, the digest of the old document. Whether the original, unaltered, document is always displayed with the addended document is a local matter, but the original, unaltered, document must remain as part of the patient record and be retrievable on demand.</p>

<p>
Modification Signature</p>

<p>
—the signature on an original document of an individual who has generated a new amended document. This (original) document shall reference the new document via an additional signature purpose. This is the inverse of an addendum signature and provides a pointer from the original to the amended document.</p>

<p>
Administrative (Error/Edit) Signature</p>

<p>
—the signature of an individual who is certifying that the document is invalidated by an error(s), or is placed in the wrong chart. An administrative (error/edit) signature must include an addendum to the document and therefore shall have an addendum signature sub-type (see 8.1). This signature is reserved for the highest health information system administrative classification, since it is a statement that the entire document is invalidated by the error and that the document should no longer be used for patient care, although for legal reasons the document must remain part of the permanent patient record.</p>

<p>
Timestamp Signature</p>

<p>
—the signature by an entity or device trusted to provide accurate timestamps. This timestamp might be provided, for example, in the signature time attribute.</p>

<p>
 </p>
",1078,"2015-02-25 17:04:18+00",1078
"===",5659,3,"2015-02-10 14:16:55+00","2015-02-27 01:50:41+00","remove the entry in toc ""     1.6 DSTU Considerations""","<p>
since 1.6 DSTU Considerations has been replaced by <a href=""http://hl7-fhir.github.io/timelines.html.pls"">http://hl7-fhir.github.io/timelines.html.pls</a> update the toc document</p>
",3048,"2015-02-27 01:50:41+00",2953
"===",5660,3,"2015-02-10 16:41:03+00","2015-02-12 22:31:01+00","Use of Provenance Resource for Reconciliation","<p>
How does Provenance Resource really work? </p>

<p>
From the discussion at the F2F, It was recommended we use the Provenance Resource to point to the thing being reconciled by using the target element. So the target will point to the list resource (which in turn will point to the medication resource - in the case of a medication list). The question I have is, will we be able to tell from the list Resource that there is a target element that is referencing it? Stated another way, a reconciliation requirement is when viewing a list you should know whether or not and by whom or when the list was reconciled.</p>

<p>
It seems like for any Resource, if we're interesting in using Provenance, we have to query for both the Resource and the Provenance about that Resource. Is this the apporach to take? For Example, query for a list of medications and if we also need to know whether or not that list has been reconciled, we have to also query for the provenance resource whose target is the list itself? </p>

<p>
It was also mentioned that Provenance can be used to point to other things that may not use a List Resource - i.e. care team members (participant?) which is part of the care plan. How would we be able to reconcile the participants if we do not have an ID for the ""group"" of participants? Same applies to goals and activity in Care Plan. </p>

<p>
Thanks, IHE PCC Tech. </p>

<p>
 </p>

<p>
 </p>
",3134,"2015-02-13 13:29:46+00",3134
