"start","tracker_item_id","comment_date","comment","submitted_by"
"===",5884,"2015-03-15 19:52:23.929365+00","<p>
I would tend to soften the interpretation in the absence of the links. I like the default assumption indicating everything is possible but I would also suggest also allowing for site agreement between client and server. Obviously this is not inter-operable but does allow some adoption of FHIR without either exposing everything of using this model.</p>

<p>
 </p>

<p>
Regarding operation names in rels. I believe rel is the appropriate place for this information, but agree that potential for clashes is not good. Perhaps some prefixing convention would solve this. E.g. fhir-operation-update rather than just update.</p>
",3281
"===",5885,"2015-03-12 16:42:19.392758+00","<p>
The order is the order of the elements in the List.  Is something more required?</p>
",105
"===",5885,"2015-03-12 17:37:34.393902+00","<p>
We need a way to know if the order is in priority order, chronological or reverse chronological order, ordered according to status, alphabetical order, etc. </p>
",3134
"===",5885,"2015-03-12 19:33:10.355018+00","<p>
see Task 3661</p>
",150
"===",5885,"2015-03-16 16:19:07.850309+00","<p>
Per tracker 3661, list order will be coded therefore will be able to specify the type of ordering. </p>
",3134
"===",5893,"2015-03-13 02:47:12.442236+00","<p>
This should be included as part of the Scope &amp; Usage section</p>
",105
"===",5894,"2015-03-13 02:46:11.294351+00","<p>
It's a RIM mapping, not a CCDA mapping.  The RIM has evolved considerably since CDA was frozen and it is a valid RIM attribute.  In CCDA, you'd have to express this as an observation about another observation.  CCDA mappings are being worked on and will be added once published, though not ever element in a resource will necessarily have a corresponding element in CCDA and some CCDA elements may map to extensions rather than core elements.</p>
",105
"===",5895,"2015-03-13 00:46:00.712265+00","<p>added OrderResponse.authority to this too</p>
",2711
"===",5897,"2015-03-17 00:49:59.050814+00","<p>
fixed this particular case, though this is an ongoing process to find and organise all the paths in all the conformance related content</p>
",150
"===",5898,"2015-03-16 08:31:30.707761+00","<p>
svn revision 4557</p>
",150
"===",5899,"2015-03-13 17:08:15.284803+00","<p>
+1</p>
",105
"===",5899,"2015-03-17 03:51:40.035984+00","<p>Same would apply for Practitioner.</p>

<p>This is really how the implementation of the searching on the HumanName datatype is performed.</p>
",2909
"===",5900,"2015-03-13 16:19:29.297367+00","<p>
Profile page:</p>

<p>
""Package"" should be ""Profiles"" (which is a bundle of StructureDefinitions, SearchParameters and possibly other conformance resources)</p>

<p>
qicore-bodysite-qicore-bodysite *is* the name.  It's produced by combining the ""bundle"" name for the profile with the name for the specific structure.  We need to give some guidance that will result in less weird names</p>

<p>
The questionmark is a link - it explains the table.</p>

<p>
 </p>

<p>
Agree with all other issues identified.</p>

<p>
 </p>
",105
"===",5900,"2015-03-13 19:28:30.53721+00","<p>
Another comment on the details page: The rendering of types when the type is a reference looks weird, for example:</p>

<p>
<a>Type</a>    <a>Reference</a>(StructureDefinition = <a>(StructureDefinition = http://hl7.org/fhir/StructureDefinition/patient-qicore-qicore-patient)</a>)<br /><br />
 </p>
",3163
"===",5900,"2015-03-13 19:32:23.001667+00","<p>
With regard to Lloyd's comment on ""qicore-bodysite-qicore-bodysite *is* the name"", I agree it is true this is the formal name, but the user should see the shorter, more informal name that is nonetheless unique within the scope of the implementation guide.</p>
",3163
"===",5900,"2015-03-13 21:03:12.989967+00","<p>
And there's a challenge around naming in general where the name of a profile package and the names of the StructureDefinitions have to be meaningful on their own, but in some cases have a 1..1 relationship</p>
",105
"===",5900,"2015-03-16 08:32:25.509475+00","<p>
svn revision 4557 - address rendering issues (all of them I can, I think). fixing broken links and better breadcrumbs will follow under other tasks</p>
",150
"===",5901,"2015-03-14 03:09:25.622462+00","<p>
1. it is using the name. Make the name more concise.</p>

<p>
2. Moved the publisher information to top, and made it align with what's on the resource pages </p>

<p>
3. usage - a note to me to inject references to places where the extension is used. I made it clearer, will get to it</p>

<p>
4. removed the duplicate title. </p>

<p>
5. todo was for me, now done. </p>
",150
"===",5902,"2015-03-13 16:27:32.685118+00","<p>
Well whether it's useful or not depends on how you use it.  This is the page for the ""package"".  If there's only one thing in the package and you don't define any context, agree it's useless.  However, in a lot of situations there's more than one thing in the package and/or a lot of context.  (Click on the parallel DAF one for an example).  Agree with the fix though.</p>
",105
"===",5902,"2015-03-14 02:15:37.455554+00","<p>
fixed the :+name bit. Removing the page as a whole will have to be deferred - a structural change </p>
",150
"===",5903,"2015-03-15 14:59:48.169137+00","<p>
how do 2d bar codes get represented elsewhere? presumably it collapses to some kind of url?</p>

<p>
 </p>

<p>
 </p>
",150
"===",5903,"2015-03-19 03:26:06.658483+00","<p>
I do follow some guys skype talk and want to add something up.</p>

<p>
there is two usecases I can think in today</p>

<p>
1 bar code can be used   as  the identifier of a patient or any object involved in patient care .such as in Wuxi ,they define a 15th long character (the first three is for city and the following 4 is for hospital ,and the other is patient no with a self defined rule)to represent a unique patient identifier accorss hospitals  and all kinds of information systems.this bar code is  mapped with patient national ID,and social insurance no and so on. all of these identifiers are all stored in a smart card they called ""yikatong""  this bar code representation is a QR.i suppose we need to store this image and the original character all.</p>

<p>
2 there are so many apps for patient-doctor communication.suppose I went to a clinic ,and the doctor ask me ,do you have XXX(one popular app which provide patient   management and other cms function).i would show him my barcode and i am one friend of this doctor now .he can get all the information stored in my phone.</p>

<p>
 </p>

<p>
 </p>
",2692
"===",5904,"2015-03-15 20:20:57.029285+00","<p>
can't omit the boolean</p>
",150
"===",5904,"2015-03-15 23:29:52.509578+00","<p>
Proposal is ""also"" - existing types will remain.</p>
",105
"===",5905,"2015-03-15 20:19:53.904726+00","<p>
The difference certainly isn't obvious to me. At least better definitions are needed if nothing else</p>
",150
"===",5905,"2015-03-15 23:33:29.677463+00","<p>
And an evaluation of whether both are supported by 80% of systems that do contracts . . .</p>
",105
"===",5908,"2015-03-16 02:00:26.546193+00","<p>
svn revision 4539</p>
",150
"===",5909,"2015-03-16 02:07:19.754591+00","<p>
well, we haev to be clear about this: if you profile the extensions, you're inlined the definition of the type. If you don't show @value, then it's ambiguous whether it's still done or not. So it would require some other approach to make it clear that the only changes to a data type is slicing the extension, and that the rest of the data type information is not displayed (but still found in the actual snapshot). Then this technique can also be applied to complex data types as well as primitives. </p>

<p>
Note, though, that this means that the tooling needs to be able to decide correctly whether anything has been constrained. Hard problem.</p>
",150
"===",5914,"2015-03-17 02:55:09.225592+00","<p>
explained how they work to Dragon.</p>
",150
"===",5915,"2015-03-16 07:45:27.69425+00","Additional Corrections: 

Section 6.5.4.3 , second bullet: 
Existing Text: 
""If the signature does not have a purposeOfSignature property, the signature is still to used for this use""

Proposed change: 
Replace ""to used for this use"" to
""to be used for this use""

Section 6.6.3.3 (<a href=""http://hl7-fhir.github.io/auditevent.html"">http://hl7-fhir.github.io/auditevent.html</a>)
Existing wording: 
These codes should be used when the are suitable, or other codes can be defined.

Proposed Change: 
Change the word from ""when the"" to ""when they""

",3116
