"start","tracker_item_id","field_name","field_type","field_data","tracker_extra_field_id"
"===",5881,"url",4,"",3842
"===",5881,"Category",1,"13098",3626
"===",5881,"Reviewing Work Group(s)",5,"14030",3628
"===",5881,"Resource(s)",5,"100",3807
"===",5881,"HTML Page",5,"14694",3808
"===",5881,"Section number",4,"",3631
"===",5881,"Target release",8,"100",3632
"===",5881,"Agreed change",6,"",3633
"===",5881,"Reason",6,"",3634
"===",5881,"For WGM Review by",1,"100",3911
"===",5882,"Status",7,"13096",2415
"===",5882,"Ballot Resolution",1,"100",3969
"===",5882,"Pre-applied?",3,"14633",3910
"===",5882,"Backward Compatible?",1,"100",3847
"===",5882,"url",4,"",3842
"===",5882,"Category",1,"13099",3626
"===",5882,"Reviewing Work Group(s)",5,"13122",3628
"===",5882,"Resource(s)",5,"14089",3807
"===",5882,"HTML Page",5,"100",3808
"===",5882,"Section number",4,"",3631
"===",5882,"Target release",8,"100",3632
"===",5882,"Agreed change",6,"",3633
"===",5882,"Reason",6,"",3634
"===",5882,"For WGM Review by",1,"100",3911
"===",5883,"Status",7,"13093",2415
"===",5883,"Ballot Resolution",1,"100",3969
"===",5883,"Pre-applied?",3,"100",3910
"===",5883,"Backward Compatible?",1,"100",3847
"===",5883,"url",4,"&lt;a href=",3842
"===",5883,"Category",1,"13099",3626
"===",5883,"Reviewing Work Group(s)",5,"13108",3628
"===",5883,"Resource(s)",5,"14638",3807
"===",5883,"HTML Page",5,"14685",3808
"===",5883,"HTML Page",5,"14105",3808
"===",5883,"Section number",4,"",3631
"===",5883,"Target release",8,"100",3632
"===",5883,"Agreed change",6,"",3633
"===",5883,"Reason",6,"",3634
"===",5883,"For WGM Review by",1,"100",3911
"===",5884,"Status",7,"13096",2415
"===",5884,"Ballot Resolution",1,"100",3969
"===",5884,"Pre-applied?",3,"100",3910
"===",5884,"Backward Compatible?",1,"100",3847
"===",5884,"url",4,"&lt;a href=",3842
"===",5884,"Category",1,"13099",3626
"===",5884,"Reviewing Work Group(s)",5,"13108",3628
"===",5884,"Resource(s)",5,"100",3807
"===",5884,"HTML Page",5,"14120",3808
"===",5884,"HTML Page",5,"14105",3808
"===",5884,"HTML Page",5,"14688",3808
"===",5884,"Section number",4,"",3631
"===",5884,"Target release",8,"100",3632
"===",5884,"Agreed change",6,"",3633
"===",5884,"Reason",6,"",3634
"===",5884,"For WGM Review by",1,"100",3911
"===",5885,"Status",7,"13610",2415
"===",5885,"Ballot Resolution",1,"100",3969
"===",5885,"Pre-applied?",3,"100",3910
"===",5885,"Backward Compatible?",1,"100",3847
"===",5885,"url",4,"&lt;a href=",3842
"===",5885,"Category",1,"13099",3626
"===",5885,"Reviewing Work Group(s)",5,"13116",3628
"===",5885,"Resource(s)",5,"14059",3807
"===",5885,"HTML Page",5,"14686",3808
"===",5885,"Section number",4,"6.1.3",3631
"===",5885,"Target release",8,"100",3632
"===",5885,"Agreed change",6,"",3633
"===",5885,"Reason",6,"",3634
"===",5885,"For WGM Review by",1,"14695",3911
"===",5892,"Status",7,"13096",2415
"===",5892,"Ballot Resolution",1,"100",3969
"===",5892,"Pre-applied?",3,"100",3910
"===",5892,"Backward Compatible?",1,"100",3847
"===",5892,"url",4,"&lt;a href=",3842
"===",5892,"Category",1,"13098",3626
"===",5892,"Reviewing Work Group(s)",5,"13117",3628
"===",5892,"Resource(s)",5,"14062",3807
"===",5892,"HTML Page",5,"100",3808
"===",5892,"Section number",4,"",3631
"===",5892,"Target release",8,"100",3632
"===",5892,"Agreed change",6,"",3633
"===",5892,"Reason",6,"",3634
"===",5892,"For WGM Review by",1,"100",3911
"===",5893,"Status",7,"13096",2415
"===",5893,"Ballot Resolution",1,"100",3969
"===",5893,"Pre-applied?",3,"100",3910
"===",5893,"Backward Compatible?",1,"100",3847
"===",5893,"url",4,"&lt;a href=",3842
"===",5893,"Category",1,"13099",3626
"===",5893,"Reviewing Work Group(s)",5,"13118",3628
"===",5893,"Resource(s)",5,"14056",3807
"===",5893,"HTML Page",5,"100",3808
"===",5893,"Section number",4,"",3631
"===",5893,"Target release",8,"100",3632
"===",5893,"Agreed change",6,"",3633
"===",5893,"Reason",6,"",3634
"===",5893,"For WGM Review by",1,"100",3911
"===",5894,"Status",7,"13610",2415
"===",5894,"Ballot Resolution",1,"100",3969
"===",5894,"Pre-applied?",3,"100",3910
"===",5894,"Backward Compatible?",1,"100",3847
"===",5894,"url",4,"",3842
"===",5894,"Category",1,"14635",3626
"===",5894,"Reviewing Work Group(s)",5,"100",3628
"===",5894,"Resource(s)",5,"14042",3807
"===",5894,"HTML Page",5,"100",3808
"===",5894,"Section number",4,"",3631
"===",5894,"Target release",8,"100",3632
"===",5894,"Agreed change",6,"",3633
"===",5894,"Reason",6,"",3634
"===",5894,"For WGM Review by",1,"100",3911
"===",5895,"Status",7,"13096",2415
"===",5895,"Ballot Resolution",1,"100",3969
"===",5895,"Pre-applied?",3,"100",3910
"===",5895,"Backward Compatible?",1,"100",3847
"===",5895,"url",4,"",3842
"===",5895,"Category",1,"13099",3626
"===",5895,"Reviewing Work Group(s)",5,"13114",3628
"===",5895,"Reviewing Work Group(s)",5,"100",3628
"===",5895,"Resource(s)",5,"14070",3807
"===",5895,"Resource(s)",5,"14071",3807
"===",5895,"HTML Page",5,"100",3808
"===",5895,"Section number",4,"",3631
"===",5895,"Target release",8,"100",3632
"===",5895,"Agreed change",6,"",3633
"===",5895,"Reason",6,"",3634
"===",5895,"For WGM Review by",1,"100",3911
"===",5896,"Status",7,"13096",2415
"===",5896,"Ballot Resolution",1,"100",3969
"===",5896,"Pre-applied?",3,"100",3910
"===",5896,"Backward Compatible?",1,"100",3847
"===",5896,"url",4,"",3842
"===",5896,"Category",1,"14635",3626
"===",5896,"Reviewing Work Group(s)",5,"13117",3628
"===",5896,"Resource(s)",5,"14065",3807
"===",5896,"HTML Page",5,"100",3808
"===",5896,"Section number",4,"",3631
"===",5896,"Target release",8,"100",3632
"===",5896,"Agreed change",6,"",3633
"===",5896,"Reason",6,"",3634
"===",5896,"For WGM Review by",1,"100",3911
"===",5897,"Status",7,"13093",2415
"===",5897,"Ballot Resolution",1,"100",3969
"===",5897,"Pre-applied?",3,"100",3910
"===",5897,"Backward Compatible?",1,"100",3847
"===",5897,"url",4,"",3842
"===",5897,"Category",1,"13098",3626
"===",5897,"Reviewing Work Group(s)",5,"14030",3628
"===",5897,"Resource(s)",5,"100",3807
"===",5897,"HTML Page",5,"14694",3808
"===",5897,"Section number",4,"",3631
"===",5897,"Target release",8,"100",3632
"===",5897,"Agreed change",6,"",3633
"===",5897,"Reason",6,"",3634
"===",5897,"For WGM Review by",1,"100",3911
"===",5898,"Status",7,"13093",2415
"===",5898,"Ballot Resolution",1,"15334",3969
"===",5898,"Pre-applied?",3,"14633",3910
"===",5898,"Backward Compatible?",1,"100",3847
"===",5898,"url",4,"",3842
"===",5898,"Category",1,"13099",3626
"===",5898,"Reviewing Work Group(s)",5,"14030",3628
"===",5898,"Resource(s)",5,"100",3807
"===",5898,"HTML Page",5,"14694",3808
"===",5898,"Section number",4,"",3631
"===",5898,"Target release",8,"100",3632
"===",5898,"Agreed change",6,"&lt;p&gt;
Correct validator where extension declares a fixed binding and a profile declares a distinct binding that wasn&amp;#39;t a proper constraint of the extension binding&lt;/p&gt;

&lt;p&gt;
svn revision 4557&lt;/p&gt;

&lt;p&gt;
2015/03/19 MnM/FHIR Block Vote: Austin/Gordy 5-0-0&lt;/p&gt;
",3633
"===",5898,"Reason",6,"",3634
"===",5898,"For WGM Review by",1,"100",3911
"===",5899,"Status",7,"15542",2415
"===",5899,"Ballot Resolution",1,"100",3969
"===",5899,"Pre-applied?",3,"100",3910
"===",5899,"Backward Compatible?",1,"100",3847
"===",5899,"url",4,"&lt;a href=",3842
"===",5899,"Category",1,"13098",3626
"===",5899,"Reviewing Work Group(s)",5,"13115",3628
"===",5899,"Resource(s)",5,"14074",3807
"===",5899,"HTML Page",5,"100",3808
"===",5899,"Section number",4,"5.1.8",3631
"===",5899,"Target release",8,"100",3632
"===",5899,"Agreed change",6,"",3633
"===",5899,"Reason",6,"",3634
"===",5899,"For WGM Review by",1,"100",3911
"===",5900,"Status",7,"13093",2415
"===",5900,"Ballot Resolution",1,"100",3969
"===",5900,"Pre-applied?",3,"100",3910
"===",5900,"Backward Compatible?",1,"100",3847
"===",5900,"url",4,"&lt;a href=",3842
"===",5900,"Category",1,"13099",3626
"===",5900,"Reviewing Work Group(s)",5,"14030",3628
"===",5900,"Resource(s)",5,"100",3807
"===",5900,"HTML Page",5,"14694",3808
"===",5900,"Section number",4,"",3631
"===",5900,"Target release",8,"100",3632
"===",5900,"Agreed change",6,"",3633
"===",5900,"Reason",6,"",3634
"===",5900,"For WGM Review by",1,"100",3911
"===",5901,"Status",7,"13093",2415
"===",5901,"Ballot Resolution",1,"100",3969
"===",5901,"Pre-applied?",3,"100",3910
"===",5901,"Backward Compatible?",1,"100",3847
"===",5901,"url",4,"&lt;a href=",3842
"===",5901,"Category",1,"13099",3626
"===",5901,"Reviewing Work Group(s)",5,"14030",3628
"===",5901,"Resource(s)",5,"100",3807
"===",5901,"HTML Page",5,"14134",3808
"===",5901,"Section number",4,"",3631
"===",5901,"Target release",8,"100",3632
"===",5901,"Agreed change",6,"",3633
"===",5901,"Reason",6,"",3634
"===",5901,"For WGM Review by",1,"100",3911
"===",5902,"Status",7,"15542",2415
"===",5902,"Ballot Resolution",1,"100",3969
"===",5902,"Pre-applied?",3,"100",3910
"===",5902,"Backward Compatible?",1,"100",3847
"===",5902,"url",4,"&lt;a href=",3842
"===",5902,"Category",1,"13099",3626
"===",5902,"Reviewing Work Group(s)",5,"14030",3628
"===",5902,"Resource(s)",5,"100",3807
"===",5902,"HTML Page",5,"14134",3808
"===",5902,"Section number",4,"",3631
"===",5902,"Target release",8,"100",3632
"===",5902,"Agreed change",6,"",3633
"===",5902,"Reason",6,"",3634
"===",5902,"For WGM Review by",1,"100",3911
"===",5903,"Status",7,"13096",2415
"===",5903,"Ballot Resolution",1,"100",3969
"===",5903,"Pre-applied?",3,"100",3910
"===",5903,"Backward Compatible?",1,"100",3847
"===",5903,"url",4,"&lt;a href=",3842
"===",5903,"Category",1,"13099",3626
"===",5903,"Reviewing Work Group(s)",5,"13113",3628
"===",5903,"Resource(s)",5,"100",3807
"===",5903,"HTML Page",5,"14096",3808
"===",5903,"Section number",4,"",3631
"===",5903,"Target release",8,"100",3632
"===",5903,"Agreed change",6,"",3633
"===",5903,"Reason",6,"",3634
"===",5903,"For WGM Review by",1,"100",3911
"===",5904,"Status",7,"15348",2415
"===",5904,"Ballot Resolution",1,"100",3969
"===",5904,"Pre-applied?",3,"100",3910
"===",5904,"Backward Compatible?",1,"100",3847
"===",5904,"url",4,"",3842
"===",5904,"Category",1,"13099",3626
"===",5904,"Reviewing Work Group(s)",5,"13116",3628
"===",5904,"Resource(s)",5,"14042",3807
"===",5904,"HTML Page",5,"100",3808
"===",5904,"Section number",4,"",3631
"===",5904,"Target release",8,"100",3632
"===",5904,"Agreed change",6,"",3633
"===",5904,"Reason",6,"",3634
"===",5904,"For WGM Review by",1,"100",3911
"===",5905,"Status",7,"13096",2415
"===",5905,"Ballot Resolution",1,"100",3969
"===",5905,"Pre-applied?",3,"100",3910
"===",5905,"Backward Compatible?",1,"100",3847
"===",5905,"url",4,"",3842
"===",5905,"Category",1,"13099",3626
"===",5905,"Reviewing Work Group(s)",5,"13109",3628
"===",5905,"Resource(s)",5,"14044",3807
"===",5905,"HTML Page",5,"100",3808
"===",5905,"Section number",4,"",3631
"===",5905,"Target release",8,"100",3632
"===",5905,"Agreed change",6,"",3633
"===",5905,"Reason",6,"",3634
"===",5905,"For WGM Review by",1,"100",3911
"===",5906,"Status",7,"13096",2415
"===",5906,"Ballot Resolution",1,"100",3969
"===",5906,"Pre-applied?",3,"100",3910
"===",5906,"Backward Compatible?",1,"100",3847
"===",5906,"url",4,"",3842
"===",5906,"Category",1,"13099",3626
"===",5906,"Reviewing Work Group(s)",5,"13109",3628
"===",5906,"Resource(s)",5,"14044",3807
"===",5906,"HTML Page",5,"100",3808
"===",5906,"Section number",4,"",3631
"===",5906,"Target release",8,"100",3632
"===",5906,"Agreed change",6,"",3633
"===",5906,"Reason",6,"",3634
"===",5906,"For WGM Review by",1,"100",3911
"===",5907,"Status",7,"13096",2415
"===",5907,"Ballot Resolution",1,"100",3969
"===",5907,"Pre-applied?",3,"100",3910
"===",5907,"Backward Compatible?",1,"100",3847
"===",5907,"url",4,"",3842
"===",5907,"Category",1,"13099",3626
"===",5907,"Reviewing Work Group(s)",5,"13109",3628
"===",5907,"Resource(s)",5,"14044",3807
"===",5907,"HTML Page",5,"100",3808
"===",5907,"Section number",4,"",3631
"===",5907,"Target release",8,"100",3632
"===",5907,"Agreed change",6,"",3633
"===",5907,"Reason",6,"",3634
"===",5907,"For WGM Review by",1,"100",3911
"===",5908,"Status",7,"13096",2415
"===",5908,"Ballot Resolution",1,"100",3969
"===",5908,"Pre-applied?",3,"14633",3910
"===",5908,"Backward Compatible?",1,"100",3847
"===",5908,"url",4,"&lt;a href=",3842
"===",5908,"Category",1,"13099",3626
"===",5908,"Reviewing Work Group(s)",5,"13108",3628
"===",5908,"Resource(s)",5,"100",3807
"===",5908,"HTML Page",5,"100",3808
"===",5908,"Section number",4,"",3631
"===",5908,"Target release",8,"100",3632
"===",5908,"Agreed change",6,"",3633
"===",5908,"Reason",6,"",3634
"===",5908,"For WGM Review by",1,"100",3911
"===",5909,"Status",7,"15542",2415
"===",5909,"Ballot Resolution",1,"100",3969
"===",5909,"Pre-applied?",3,"100",3910
"===",5909,"Backward Compatible?",1,"100",3847
"===",5909,"url",4,"",3842
"===",5909,"Category",1,"13099",3626
"===",5909,"Reviewing Work Group(s)",5,"14030",3628
"===",5909,"Resource(s)",5,"100",3807
"===",5909,"HTML Page",5,"14694",3808
"===",5909,"Section number",4,"",3631
"===",5909,"Target release",8,"100",3632
"===",5909,"Agreed change",6,"",3633
"===",5909,"Reason",6,"",3634
"===",5909,"For WGM Review by",1,"100",3911
"===",5910,"Status",7,"13091",2415
"===",5910,"Ballot Resolution",1,"100",3969
"===",5910,"Pre-applied?",3,"100",3910
"===",5910,"Backward Compatible?",1,"100",3847
"===",5910,"url",4,"",3842
"===",5910,"Category",1,"13098",3626
"===",5910,"Reviewing Work Group(s)",5,"14030",3628
"===",5910,"Resource(s)",5,"100",3807
"===",5910,"HTML Page",5,"14693",3808
"===",5910,"Section number",4,"",3631
"===",5910,"Target release",8,"100",3632
"===",5910,"Agreed change",6,"",3633
"===",5910,"Reason",6,"",3634
"===",5910,"For WGM Review by",1,"100",3911
"===",5911,"Status",7,"13096",2415
"===",5911,"Ballot Resolution",1,"100",3969
"===",5911,"Pre-applied?",3,"100",3910
"===",5911,"Backward Compatible?",1,"100",3847
"===",5911,"url",4,"&lt;a href=",3842
"===",5911,"Category",1,"13099",3626
"===",5911,"Reviewing Work Group(s)",5,"13117",3628
"===",5911,"Resource(s)",5,"14065",3807
"===",5911,"HTML Page",5,"100",3808
"===",5911,"Section number",4,"4.14",3631
"===",5911,"Target release",8,"100",3632
"===",5911,"Agreed change",6,"",3633
"===",5911,"Reason",6,"",3634
"===",5911,"For WGM Review by",1,"100",3911
"===",5912,"Status",7,"13096",2415
"===",5912,"Ballot Resolution",1,"100",3969
"===",5912,"Pre-applied?",3,"100",3910
"===",5912,"Backward Compatible?",1,"100",3847
"===",5912,"url",4,"&lt;a href=",3842
"===",5912,"Category",1,"13099",3626
"===",5912,"Reviewing Work Group(s)",5,"13117",3628
"===",5912,"Resource(s)",5,"14065",3807
"===",5912,"HTML Page",5,"100",3808
"===",5912,"Section number",4,"4.14",3631
"===",5912,"Target release",8,"100",3632
"===",5912,"Agreed change",6,"",3633
"===",5912,"Reason",6,"",3634
"===",5912,"For WGM Review by",1,"100",3911
"===",5913,"Status",7,"13093",2415
"===",5913,"Ballot Resolution",1,"100",3969
"===",5913,"Pre-applied?",3,"100",3910
"===",5913,"Backward Compatible?",1,"100",3847
"===",5913,"url",4,"&lt;a href=",3842
"===",5913,"Category",1,"13097",3626
"===",5913,"Reviewing Work Group(s)",5,"13120",3628
"===",5913,"Resource(s)",5,"100",3807
"===",5913,"HTML Page",5,"14120",3808
"===",5913,"Section number",4,"2.12.0.3",3631
"===",5913,"Target release",8,"100",3632
"===",5913,"Agreed change",6,"",3633
"===",5913,"Reason",6,"",3634
"===",5913,"For WGM Review by",1,"100",3911
"===",5914,"Status",7,"13610",2415
"===",5914,"Ballot Resolution",1,"100",3969
"===",5914,"Pre-applied?",3,"100",3910
"===",5914,"Backward Compatible?",1,"100",3847
"===",5914,"url",4,"&lt;a href=",3842
"===",5914,"Category",1,"13098",3626
"===",5914,"Reviewing Work Group(s)",5,"14030",3628
"===",5914,"Resource(s)",5,"100",3807
"===",5914,"HTML Page",5,"14694",3808
"===",5914,"Section number",4,"",3631
"===",5914,"Target release",8,"100",3632
"===",5914,"Agreed change",6,"",3633
"===",5914,"Reason",6,"",3634
"===",5914,"For WGM Review by",1,"100",3911
"===",5915,"Status",7,"13093",2415
"===",5915,"Ballot Resolution",1,"100",3969
"===",5915,"Pre-applied?",3,"100",3910
"===",5915,"Backward Compatible?",1,"100",3847
"===",5915,"url",4,"&lt;a href=",3842
"===",5915,"Category",1,"13097",3626
"===",5915,"Reviewing Work Group(s)",5,"13120",3628
"===",5915,"Resource(s)",5,"14078",3807
"===",5915,"Resource(s)",5,"14084",3807
"===",5915,"HTML Page",5,"14120",3808
"===",5915,"HTML Page",5,"14121",3808
"===",5915,"Section number",4,"",3631
"===",5915,"Target release",8,"100",3632
"===",5915,"Agreed change",6,"",3633
"===",5915,"Reason",6,"",3634
"===",5915,"For WGM Review by",1,"100",3911
"===",5916,"Status",7,"13096",2415
"===",5916,"Ballot Resolution",1,"100",3969
"===",5916,"Pre-applied?",3,"100",3910
"===",5916,"Backward Compatible?",1,"100",3847
"===",5916,"url",4,"&lt;a href=",3842
"===",5916,"Category",1,"14635",3626
"===",5916,"Reviewing Work Group(s)",5,"13117",3628
"===",5916,"Resource(s)",5,"14066",3807
"===",5916,"HTML Page",5,"100",3808
"===",5916,"Section number",4,"",3631
"===",5916,"Target release",8,"100",3632
"===",5916,"Agreed change",6,"",3633
"===",5916,"Reason",6,"",3634
"===",5916,"For WGM Review by",1,"100",3911
"===",5917,"Status",7,"13096",2415
"===",5917,"Ballot Resolution",1,"100",3969
"===",5917,"Pre-applied?",3,"100",3910
"===",5917,"Backward Compatible?",1,"100",3847
"===",5917,"url",4,"&lt;a href=",3842
"===",5917,"Category",1,"13099",3626
"===",5917,"Reviewing Work Group(s)",5,"13108",3628
"===",5917,"Resource(s)",5,"15344",3807
"===",5917,"HTML Page",5,"100",3808
"===",5917,"Section number",4,"",3631
"===",5917,"Target release",8,"100",3632
"===",5917,"Agreed change",6,"",3633
"===",5917,"Reason",6,"",3634
"===",5917,"For WGM Review by",1,"100",3911
"===",5918,"Status",7,"13095",2415
"===",5918,"Ballot Resolution",1,"100",3969
"===",5918,"Pre-applied?",3,"100",3910
"===",5918,"Backward Compatible?",1,"100",3847
"===",5918,"url",4,"&lt;a href=",3842
"===",5918,"Category",1,"14635",3626
"===",5918,"Reviewing Work Group(s)",5,"100",3628
"===",5918,"Resource(s)",5,"14056",3807
"===",5918,"HTML Page",5,"100",3808
"===",5918,"Section number",4,"",3631
"===",5918,"Target release",8,"100",3632
"===",5918,"Agreed change",6,"",3633
"===",5918,"Reason",6,"",3634
"===",5918,"For WGM Review by",1,"100",3911
"===",5919,"Status",7,"13091",2415
"===",5919,"Ballot Resolution",1,"100",3969
"===",5919,"Pre-applied?",3,"100",3910
"===",5919,"Backward Compatible?",1,"100",3847
"===",5919,"url",4,"",3842
"===",5919,"Category",1,"13099",3626
"===",5919,"Reviewing Work Group(s)",5,"13116",3628
"===",5919,"Resource(s)",5,"14657",3807
"===",5919,"HTML Page",5,"100",3808
"===",5919,"Section number",4,"",3631
"===",5919,"Target release",8,"100",3632
"===",5919,"Agreed change",6,"&lt;p&gt;
PC WG 3/19/15&lt;/p&gt;

&lt;p&gt;
Motion: &amp;nbsp;Add author &amp;nbsp;0..1 to goal as a reference to patient, related person or practitioner.&lt;/p&gt;

&lt;p&gt;
Move: &amp;nbsp;Lloyd/Russell &amp;nbsp; Abstain - 0, Neg - 0, Approve - 8&lt;/p&gt;
",3633
"===",5919,"Reason",6,"",3634
"===",5919,"For WGM Review by",1,"100",3911
"===",5920,"Status",7,"13093",2415
"===",5920,"Ballot Resolution",1,"100",3969
"===",5920,"Pre-applied?",3,"100",3910
"===",5920,"Backward Compatible?",1,"100",3847
"===",5920,"url",4,"&lt;a href=",3842
"===",5920,"Category",1,"13099",3626
"===",5920,"Reviewing Work Group(s)",5,"14030",3628
"===",5920,"Resource(s)",5,"100",3807
"===",5920,"HTML Page",5,"14134",3808
"===",5920,"Section number",4,"",3631
"===",5920,"Target release",8,"100",3632
"===",5920,"Agreed change",6,"",3633
"===",5920,"Reason",6,"",3634
"===",5920,"For WGM Review by",1,"100",3911
